Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	1.4196	0	936	1551	2975	4263	601	-11.3	200	1	0	2.1046	0	3	
2	1	9.7526	0	936	1551	2975	4263	601	-11.3	200	1	1	10.6853	1	3	
3	0	16.9028	1	437	2761	2975	4263	676	-13.8	200	0	0	17.3904	1	4	
4	0	21.6979	0	437	2761	2975	4263	501	-13.8	200	0	0	22.0249	1	0	
5	0	27.5183	0	936	1551	2975	4263	551	-10.0	200	1	1	28.1190	1	0	
6	0	33.6473	0	437	2761	2975	4263	701	-12.5	200	0	0	34.1099	1	3	
7	0	41.1313	0	437	2761	2975	4263	751	-11.3	200	0	0	41.4657	1	2	
8	0	46.3637	0	437	2761	2975	4263	526	-12.5	200	0	0	46.6661	1	4	
9	0	51.1214	0	437	2761	2975	4263	626	-10.0	200	0	0	51.4186	1	3	
10	0	55.7772	1	936	1551	2975	4263	726	-15.0	200	1	0	56.2165	0	1	
