Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	346.497	0	3	-60	700	1021	9.0	3	355.565	1	736616.365293	0	
2	0	366.187	0	8	90	700	1201	4.5	8	367.854	1	736616.365436	0	
3	0	381.280	0	2	-90	700	1141	9.0	4	384.450	0	736616.365628	0	
4	1	390.586	0	2	-90	700	1141	9.0	-1	-1.000	0	736616.365872	0	
5	0	407.832	0	3	-60	700	1181	0.0	-1	-1.000	0	736616.366073	0	
6	0	429.436	0	4	-30	700	1101	0.0	3	432.584	0	736616.366185	0	
7	1	454.996	0	4	-30	700	1101	0.0	6	456.977	0	736616.366467	0	
8	0	462.828	1	8	90	700	1161	0.0	-1	-1.000	0	736616.366709	0	
9	0	485.031	0	2	-90	700	1041	9.0	3	488.358	0	736616.366830	0	
10	0	544.598	0	4	-30	700	1121	4.5	2	551.779	0	736616.367564	0	
11	1	564.500	0	4	-30	700	1121	4.5	3	566.392	0	736616.367734	0	
12	1	573.514	0	4	-30	700	1121	4.5	4	575.319	1	736616.367837	0	
13	0	591.191	0	6	30	700	1081	0.0	2	594.161	0	736616.368055	0	
14	1	599.401	0	6	30	700	1081	0.0	7	601.582	0	736616.368141	0	
15	1	606.795	0	6	30	700	1081	0.0	4	607.974	0	736616.368215	0	
16	1	613.213	1	6	30	700	1081	0.0	-1	-1.000	0	736616.368449	0	
17	0	634.435	0	7	60	700	1061	0.0	7	636.506	1	736616.368545	0	
18	0	645.632	0	6	30	700	1121	4.5	3	647.976	0	736616.368678	0	
19	1	664.360	0	6	30	700	1121	4.5	-1	-1.000	0	736616.369041	0	
20	0	694.950	1	4	-30	700	1201	0.0	3	699.511	0	736616.369274	0	
21	1	727.884	0	4	-30	700	1201	0.0	2	735.114	0	736616.369686	0	
22	1	745.959	0	4	-30	700	1201	0.0	-1	-1.000	0	736616.369986	0	
23	0	772.541	0	6	30	700	1161	9.0	2	775.883	0	736616.370158	0	
24	0	801.583	1	4	-30	700	1141	4.5	-1	-1.000	0	736616.370629	0	
25	0	884.878	0	6	30	700	1001	0.0	3	895.423	0	736616.371542	0	
26	1	906.046	0	6	30	700	1001	0.0	4	908.098	0	736616.371688	0	
27	0	916.272	0	3	-60	700	1101	9.0	4	917.769	0	736616.371801	0	
28	1	930.500	0	3	-60	700	1101	9.0	3	932.097	1	736616.371966	0	
29	0	944.407	0	7	60	700	1041	9.0	7	946.226	1	736616.372130	0	
30	0	962.928	0	2	-90	700	1081	0.0	3	964.563	0	736616.372342	0	
31	1	976.721	0	2	-90	700	1081	0.0	3	978.272	0	736616.372501	0	
32	1	983.516	0	2	-90	700	1081	0.0	4	985.056	0	736616.372579	0	
33	1	1001.789	0	2	-90	700	1081	0.0	3	1004.412	0	736616.372803	0	
34	1	1020.898	0	2	-90	700	1081	0.0	3	1022.359	0	736616.373012	0	
35	0	1028.542	0	7	60	700	1121	0.0	7	1029.995	1	736616.373099	0	
36	0	1038.209	0	3	-60	700	1181	4.5	4	1040.037	0	736616.373215	0	
37	1	1046.566	0	3	-60	700	1181	4.5	4	1048.752	0	736616.373317	0	
38	1	1058.366	1	3	-60	700	1181	4.5	-1	-1.000	0	736616.373601	0	
39	0	1102.335	0	8	90	700	1201	0.0	3	1108.224	0	736616.374004	0	
40	1	1153.836	0	8	90	700	1201	0.0	-1	-1.000	0	736616.374706	0	
41	0	1180.093	1	8	90	700	1141	9.0	2	1192.084	0	736616.374975	0	
42	1	1198.868	0	8	90	700	1141	9.0	3	1202.674	0	736616.375098	0	
43	0	1219.753	0	6	30	700	1161	0.0	8	1230.751	0	736616.375423	0	
44	1	1242.116	1	6	30	700	1161	0.0	-1	-1.000	0	736616.375728	0	
45	0	1265.756	0	3	-60	700	1021	0.0	4	1269.131	0	736616.375867	0	
46	1	1278.567	0	3	-60	700	1021	0.0	3	1280.942	1	736616.376005	0	
47	0	1293.683	0	2	-90	700	1061	4.5	3	1295.955	0	736616.376178	0	
48	1	1310.592	0	2	-90	700	1061	4.5	3	1312.039	0	736616.376364	0	
49	1	1322.224	0	2	-90	700	1061	4.5	3	1324.734	0	736616.376510	0	
50	1	1330.321	0	2	-90	700	1061	4.5	4	1331.931	0	736616.376594	0	
51	1	1339.664	0	2	-90	700	1061	4.5	3	1347.268	0	736616.376772	0	
52	0	1385.953	0	4	-30	700	1041	9.0	3	1388.155	0	736616.377245	0	
53	1	1423.607	0	4	-30	700	1041	9.0	-1	-1.000	0	736616.377828	0	
54	0	1501.143	0	7	60	700	1001	0.0	2	1510.495	0	736616.378660	0	
55	1	1517.027	1	7	60	700	1001	0.0	2	1515.363	0	736616.378737	0	
56	1	1520.524	0	7	60	700	1001	0.0	2	1528.118	0	736616.378864	0	
