Condition,originalFile,Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,SessionDate,LeftTemperature,RightTemperature
Right,11_10_2016 level15_700_Robin 8_32 RCool01,33,1,611.837,0,3,-60,700,1141,4.5,2,613.534,0,736614.363005,Aud,2016-10-11 08:32:00,37.0,8.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,34,1,621.108,0,3,-60,700,1141,4.5,3,622.472,1,736614.363108,Aud,2016-10-11 08:32:00,37.0,8.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,35,0,629.803,0,4,-30,700,1021,9.0,4,631.615,1,736614.363215,Aud,2016-10-11 08:32:00,37.0,8.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,36,0,642.579,0,6,30,700,1181,0.0,6,644.093,1,736614.363358,Aud,2016-10-11 08:32:00,37.0,8.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,37,0,656.001,0,2,-90,700,1081,4.5,3,657.2,0,736614.363511,Aud,2016-10-11 08:32:00,37.0,8.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,38,1,662.478,0,2,-90,700,1081,4.5,3,663.846,0,736614.363587,Aud,2016-10-11 08:32:00,37.0,8.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,39,1,669.361,0,2,-90,700,1081,4.5,2,671.094,1,736614.363671,Aud,2016-10-11 08:32:00,37.0,8.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,40,0,682.724,0,7,60,700,1201,4.5,6,683.982,0,736614.36382,Aud,2016-10-11 08:32:00,37.0,8.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,41,1,689.298,0,7,60,700,1201,4.5,8,690.731,0,736614.363899,Aud,2016-10-11 08:32:00,37.0,8.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,42,1,696.659,1,7,60,700,1201,4.5,3,702.384,0,736614.364033,Aud,2016-10-11 08:32:00,37.0,8.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,43,1,707.699,0,7,60,700,1201,4.5,7,709.209,1,736614.364113,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,44,0,725.791,0,3,-60,700,1041,0.0,3,727.272,1,736614.364321,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,45,0,736.448,1,7,60,700,1101,9.0,3,741.454,0,736614.364485,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,46,1,746.699,0,7,60,700,1101,9.0,6,748.488,0,736614.364566,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,47,1,754.578,0,7,60,700,1101,9.0,7,756.512,1,736614.36466,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,48,0,769.664,0,2,-90,700,1061,4.5,3,771.163,0,736614.364829,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,49,1,776.36,0,2,-90,700,1061,4.5,2,777.645,1,736614.364904,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,50,0,790.088,0,8,90,700,1081,9.0,6,791.504,0,736614.365065,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,51,1,797.827,0,8,90,700,1081,9.0,7,801.565,0,736614.365181,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,52,1,806.779,0,8,90,700,1081,9.0,8,808.353,1,736614.36526,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,53,0,825.347,0,4,-30,700,1101,0.0,3,826.447,0,736614.365469,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,54,1,831.699,1,4,-30,700,1101,0.0,4,836.372,1,736614.365584,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,55,0,848.845,0,6,30,700,1041,0.0,4,851.492,0,736614.365759,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,56,1,856.643,0,6,30,700,1041,0.0,6,859.425,1,736614.365851,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,57,0,868.855,1,8,90,700,1201,4.5,2,874.652,0,736614.366027,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,58,1,880.001,0,8,90,700,1201,4.5,4,883.436,0,736614.366129,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,59,1,888.8,0,8,90,700,1201,4.5,8,890.703,1,736614.366213,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,60,0,905.367,0,2,-90,700,1001,4.5,2,907.369,1,736614.366406,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,61,0,918.105,0,7,60,700,1181,9.0,6,919.461,0,736614.366546,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,62,1,925.219,0,7,60,700,1181,9.0,7,926.799,1,736614.36663,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,63,0,941.43,0,2,-90,700,1061,0.0,2,942.808,1,736614.366816,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,64,0,956.031,0,8,90,700,1121,9.0,7,957.487,0,736614.366985,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,65,1,963.167,0,8,90,700,1121,9.0,8,965.895,1,736614.367083,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,66,0,979.69,1,6,30,700,1161,4.5,7,985.254,0,736614.367307,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,67,1,991.692,1,6,30,700,1161,4.5,8,999.958,0,736614.367477,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,68,1,1008.938,0,6,30,700,1161,4.5,7,1015.022,0,736614.367652,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,69,1,1020.362,0,6,30,700,1161,4.5,8,1022.261,0,736614.367735,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,70,1,1027.562,0,6,30,700,1161,4.5,7,1029.721,0,736614.367822,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,71,0,1033.603,0,3,-60,700,1141,9.0,3,1037.274,1,736614.367909,Aud,2016-10-11 08:32:00,37.0,7.7
Right,11_10_2016 level15_700_Robin 8_32 RCool01,72,0,1045.517,0,4,-30,700,1041,9.0,4,1047.469,1,736614.368027,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,73,0,1058.722,0,8,90,700,1121,0.0,7,1060.656,0,736614.36818,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,74,1,1065.923,0,8,90,700,1121,0.0,7,1067.513,0,736614.36826,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,75,0,1078.768,0,4,-30,700,1061,4.5,3,1080.046,0,736614.368405,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,76,1,1086.374,0,4,-30,700,1061,4.5,3,1087.957,0,736614.368496,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,77,1,1093.164,0,4,-30,700,1061,4.5,4,1094.777,1,736614.368575,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,78,0,1104.487,0,7,60,700,1081,9.0,4,1109.137,0,736614.368741,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,79,1,1114.397,0,7,60,700,1081,9.0,6,1115.781,0,736614.368818,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,80,1,1123.392,0,7,60,700,1081,9.0,2,1128.937,0,736614.36897,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,81,1,1134.183,0,7,60,700,1081,9.0,7,1136.069,1,736614.369053,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,82,0,1150.46,0,6,30,700,1021,9.0,4,1152.003,0,736614.369238,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,83,1,1157.14,0,6,30,700,1021,9.0,7,1159.258,0,736614.369321,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,84,1,1164.423,1,6,30,700,1021,9.0,7,1169.225,0,736614.369437,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,85,1,1195.592,0,6,30,700,1021,9.0,6,1199.867,1,736614.369791,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,86,0,1209.183,0,3,-60,700,1001,4.5,3,1210.645,1,736614.369916,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,87,0,1219.23,0,6,30,700,1201,9.0,3,1220.476,0,736614.370029,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,88,1,1225.804,0,6,30,700,1201,9.0,7,1227.417,0,736614.37011,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,89,1,1232.813,0,6,30,700,1201,9.0,6,1234.301,1,736614.370189,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,90,0,1243.625,0,3,-60,700,1101,4.5,3,1244.956,1,736614.370313,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,91,0,1252.487,0,2,-90,700,1181,9.0,2,1254.118,1,736614.370419,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,92,0,1266.139,0,7,60,700,1161,0.0,7,1267.454,1,736614.370573,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,93,0,1276.027,0,3,-60,700,1161,9.0,2,1277.854,0,736614.370694,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,94,1,1283.166,0,3,-60,700,1161,9.0,2,1284.868,0,736614.370775,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,95,1,1290.166,0,3,-60,700,1161,9.0,3,1291.54,1,736614.370852,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,96,0,1299.829,0,8,90,700,1181,4.5,8,1301.805,1,736614.37097,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,97,0,1317.183,0,4,-30,700,1141,4.5,3,1318.353,0,736614.371163,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,98,1,1323.645,0,4,-30,700,1141,4.5,4,1325.348,1,736614.371244,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,99,0,1335.022,0,4,-30,700,1201,0.0,3,1336.261,0,736614.37137,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,100,1,1341.605,0,4,-30,700,1201,0.0,4,1342.847,1,736614.371446,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,101,0,1352.705,0,6,30,700,1041,0.0,6,1359.466,1,736614.371638,Aud,2016-10-11 08:32:00,37.0,7.4
Right,11_10_2016 level15_700_Robin 8_32 RCool01,102,0,1370.152,1,2,-90,700,1001,4.5,2,1375.326,1,736614.371822,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,103,0,1387.65,0,7,60,700,1061,4.5,6,1389.522,0,736614.371987,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,104,1,1395.084,1,7,60,700,1061,4.5,7,1401.909,1,736614.37213,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,105,0,1415.341,0,8,90,700,1081,9.0,7,1417.115,0,736614.372305,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,106,1,1422.387,0,8,90,700,1081,9.0,8,1424.3,1,736614.372388,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,107,0,1436.885,0,4,-30,700,1101,9.0,4,1438.449,1,736614.372553,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,108,0,1447.629,0,3,-60,700,1121,4.5,2,1449.063,0,736614.372675,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,109,1,1454.327,0,3,-60,700,1121,4.5,3,1455.614,1,736614.372752,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,110,0,1462.98,0,4,-30,700,1061,4.5,4,1464.715,1,736614.372856,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,111,0,1473.478,1,8,90,700,1201,0.0,7,1478.634,0,736614.373018,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,112,1,1495.868,0,8,90,700,1201,0.0,6,1497.755,0,736614.373239,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,113,1,1504.447,0,8,90,700,1201,0.0,8,1506.752,1,736614.373343,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,114,0,1518.845,0,3,-60,700,1081,9.0,3,1520.273,1,736614.373499,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,115,0,1528.33,0,6,30,700,1101,0.0,6,1529.984,1,736614.373612,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,116,0,1540.746,0,7,60,700,1161,0.0,6,1542.535,0,736614.373757,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,117,1,1548.398,0,7,60,700,1161,0.0,7,1549.753,1,736614.373841,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,118,0,1554.459,0,2,-90,700,1001,9.0,3,1555.943,0,736614.373913,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,119,1,1569.888,0,2,-90,700,1001,9.0,3,1574.249,0,736614.374124,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,120,1,1585.143,0,2,-90,700,1001,9.0,3,1588.919,0,736614.374294,Aud,2016-10-11 08:32:00,37.0,7.3
Right,11_10_2016 level15_700_Robin 8_32 RCool01,121,1,1594.109,1,2,-90,700,1001,9.0,3,1598.423,0,736614.374404,Aud,2016-10-11 08:32:00,,
Right,11_10_2016 level15_700_Robin 8_32 RCool01,122,0,1622.412,0,6,30,700,1181,9.0,-1,-1.0,0,736614.374856,Aud,2016-10-11 08:32:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,31,0,1345.213,0,3,-60,700,1121,0.0,2,1348.957,0,736606.591148,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,32,1,1369.661,0,3,-60,700,1121,0.0,3,1375.635,1,736606.591456,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,33,0,1400.392,0,3,-60,700,1001,4.5,6,1402.262,0,736606.591765,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,34,1,1407.454,0,3,-60,700,1001,4.5,4,1409.077,0,736606.591844,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,35,1,1420.459,0,3,-60,700,1001,4.5,4,1421.692,0,736606.59199,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,36,1,1428.731,0,3,-60,700,1001,4.5,2,1430.354,0,736606.592089,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,37,1,1437.02,1,3,-60,700,1001,4.5,2,1442.846,0,736606.592234,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,38,1,1476.543,0,3,-60,700,1001,4.5,2,1482.16,0,736606.592689,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,39,1,1487.761,1,3,-60,700,1001,4.5,2,1494.697,0,736606.592835,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,40,1,1499.857,0,3,-60,700,1001,4.5,-1,-1.0,0,736606.593068,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,41,0,1624.65,0,7,60,700,1181,0.0,-1,-1.0,0,736606.594512,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,42,0,1645.258,0,4,-30,700,1101,9.0,2,1649.206,0,736606.594623,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,43,1,1663.147,0,4,-30,700,1101,9.0,2,1666.067,0,736606.594817,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,44,0,1686.689,0,7,60,700,1041,0.0,7,1689.664,1,736606.595092,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,45,0,1705.275,0,2,-90,700,1201,9.0,2,1706.928,1,736606.595291,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,46,0,1724.427,0,2,-90,700,1021,0.0,3,1725.964,0,736606.595511,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,47,1,1731.713,1,2,-90,700,1021,0.0,4,1736.119,0,736606.595629,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,48,0,1740.963,0,6,30,700,1161,9.0,7,1742.651,0,736606.595704,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,49,1,1755.684,0,6,30,700,1161,9.0,-1,-1.0,0,736606.596029,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,50,0,1814.609,1,8,90,700,1081,0.0,3,1818.72,0,736606.596585,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,51,1,1949.059,1,8,90,700,1081,0.0,3,1963.575,0,736606.598262,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,52,1,1979.705,0,8,90,700,1081,0.0,8,1981.321,1,736606.598467,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,53,0,1995.622,1,7,60,700,1001,4.5,6,2001.389,0,736606.5987,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,54,1,2006.637,0,7,60,700,1001,4.5,2,2012.055,0,736606.598822,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,55,0,2060.281,0,2,-90,700,1121,9.0,2,2062.846,1,736606.59941,Aud,2016-10-03 13:48:00,,
Right,3_10_2016 level15_700_Robin 13_48 RCool_30,56,0,2078.543,0,6,30,700,1041,4.5,-1,-1.0,0,736606.599765,Aud,2016-10-03 13:48:00,,
Right,6_10_2016 level15_700_Robin 14_52 RCool04,5,0,1111.704,0,8,90,700,1121,4.5,6,1115.001,0,736609.632593,Aud,2016-10-06 14:52:00,37.0,10.9
Right,6_10_2016 level15_700_Robin 14_52 RCool04,6,1,1167.55,0,8,90,700,1121,4.5,8,1173.865,1,736609.633275,Aud,2016-10-06 14:52:00,37.0,10.9
Right,6_10_2016 level15_700_Robin 14_52 RCool04,7,0,1204.632,0,4,-30,700,1101,9.0,3,1206.209,0,736609.633649,Aud,2016-10-06 14:52:00,37.0,10.9
Right,6_10_2016 level15_700_Robin 14_52 RCool04,8,1,1213.147,0,4,-30,700,1101,9.0,4,1214.611,1,736609.633746,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,9,0,1228.065,0,2,-90,700,1041,4.5,2,1229.895,1,736609.633923,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,10,0,1239.99,0,2,-90,700,1081,9.0,2,1241.795,1,736609.634061,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,11,0,1252.626,0,4,-30,700,1161,9.0,3,1254.0,0,736609.634202,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,12,1,1259.295,0,4,-30,700,1161,9.0,3,1260.536,0,736609.634278,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,13,1,1267.459,1,4,-30,700,1161,9.0,2,1274.079,0,736609.634434,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,14,1,1279.405,1,4,-30,700,1161,9.0,-1,-1.0,0,736609.634669,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,15,0,1296.091,0,6,30,700,1061,0.0,6,1298.7,1,736609.634719,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,16,0,1306.357,0,7,60,700,1021,4.5,2,1309.271,0,736609.634842,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,17,1,1314.456,0,7,60,700,1021,4.5,3,1315.96,0,736609.63492,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,18,1,1321.157,0,7,60,700,1021,4.5,7,1322.664,1,736609.634997,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,19,0,1337.037,0,6,30,700,1001,9.0,6,1338.714,1,736609.635182,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,20,0,1349.242,0,3,-60,700,1121,0.0,2,1350.739,0,736609.635321,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,21,1,1355.987,1,3,-60,700,1121,0.0,2,1361.953,0,736609.635451,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,22,1,1367.177,0,3,-60,700,1121,0.0,2,1369.092,0,736609.635534,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,23,1,1374.356,0,3,-60,700,1121,0.0,3,1375.6,1,736609.635609,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,24,0,1383.673,1,8,90,700,1001,4.5,6,1388.595,0,736609.63576,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,25,1,1394.361,0,8,90,700,1001,4.5,7,1397.573,0,736609.635864,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,26,1,1413.865,0,8,90,700,1001,4.5,7,1415.622,0,736609.636072,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,27,1,1420.739,0,8,90,700,1001,4.5,8,1422.844,1,736609.636156,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,28,0,1438.797,0,7,60,700,1081,0.0,6,1440.357,0,736609.636359,Aud,2016-10-06 14:52:00,37.0,10.7
Right,6_10_2016 level15_700_Robin 14_52 RCool04,29,1,1451.108,0,7,60,700,1081,0.0,-1,-1.0,0,736609.636657,Aud,2016-10-06 14:52:00,37.0,8.8
Right,6_10_2016 level15_700_Robin 14_52 RCool04,30,0,1474.25,0,3,-60,700,1021,9.0,2,1475.989,0,736609.636771,Aud,2016-10-06 14:52:00,37.0,8.8
Right,6_10_2016 level15_700_Robin 14_52 RCool04,31,1,1481.157,0,3,-60,700,1021,9.0,3,1482.724,1,736609.636849,Aud,2016-10-06 14:52:00,37.0,8.8
Right,6_10_2016 level15_700_Robin 14_52 RCool04,32,0,1491.887,0,8,90,700,1201,4.5,6,1493.719,0,736609.636976,Aud,2016-10-06 14:52:00,37.0,8.8
Right,6_10_2016 level15_700_Robin 14_52 RCool04,33,1,1503.627,0,8,90,700,1201,4.5,8,1505.732,1,736609.637115,Aud,2016-10-06 14:52:00,37.0,8.8
Right,6_10_2016 level15_700_Robin 14_52 RCool04,34,0,1517.973,1,8,90,700,1141,9.0,3,1522.207,0,736609.637306,Aud,2016-10-06 14:52:00,37.0,8.8
Right,6_10_2016 level15_700_Robin 14_52 RCool04,35,1,1527.479,0,8,90,700,1141,9.0,4,1532.023,0,736609.63742,Aud,2016-10-06 14:52:00,37.0,8.8
Right,6_10_2016 level15_700_Robin 14_52 RCool04,36,1,1538.141,0,8,90,700,1141,9.0,4,1541.101,0,736609.637525,Aud,2016-10-06 14:52:00,37.0,8.8
Right,6_10_2016 level15_700_Robin 14_52 RCool04,37,1,1546.392,0,8,90,700,1141,9.0,7,1548.002,0,736609.637605,Aud,2016-10-06 14:52:00,37.0,8.8
Right,6_10_2016 level15_700_Robin 14_52 RCool04,38,1,1558.066,0,8,90,700,1141,9.0,2,1566.102,0,736609.637814,Aud,2016-10-06 14:52:00,37.0,8.8
Right,6_10_2016 level15_700_Robin 14_52 RCool04,39,0,1577.033,0,2,-90,700,1041,9.0,3,1578.481,0,736609.637958,Aud,2016-10-06 14:52:00,37.0,8.8
Right,6_10_2016 level15_700_Robin 14_52 RCool04,40,1,1583.696,0,2,-90,700,1041,9.0,2,1584.813,1,736609.638031,Aud,2016-10-06 14:52:00,37.0,8.8
