Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
31	0	984.115	1	2	-90	700	1001	0.0	3	992.653	0	736607.639095	0	
32	1	997.825	0	2	-90	700	1001	0.0	2	999.786	1	736607.639177	0	
33	0	1011.826	0	8	90	700	1201	9.0	3	1013.874	0	736607.639340	0	
34	1	1020.319	0	8	90	700	1201	9.0	4	1025.383	0	736607.639474	0	
35	1	1055.426	0	8	90	700	1201	9.0	2	1067.650	0	736607.639963	0	
36	0	1074.485	0	3	-60	700	1101	9.0	3	1075.939	1	736607.640059	0	
37	0	1083.345	1	8	90	700	1041	4.5	2	1092.142	0	736607.640246	0	
38	1	1097.849	0	8	90	700	1041	4.5	7	1100.368	0	736607.640341	0	
39	1	1105.577	0	8	90	700	1041	4.5	7	1107.877	0	736607.640428	0	
40	1	1113.068	0	8	90	700	1041	4.5	7	1115.102	0	736607.640511	0	
41	0	1119.352	0	4	-30	700	1141	4.5	3	1120.660	0	736607.640576	0	
42	1	1125.969	0	4	-30	700	1141	4.5	3	1127.007	0	736607.640649	0	
43	1	1132.268	0	4	-30	700	1141	4.5	2	1140.082	0	736607.640801	0	
44	1	1146.358	0	4	-30	700	1141	4.5	4	1147.817	1	736607.640890	0	
45	0	1158.274	0	2	-90	700	1061	9.0	3	1160.172	0	736607.641033	0	
46	1	1165.388	0	2	-90	700	1061	9.0	2	1167.758	1	736607.641122	0	
47	0	1179.340	0	6	30	700	1181	9.0	6	1181.424	1	736607.641279	0	
48	0	1189.695	0	6	30	700	1021	0.0	6	1191.264	1	736607.641393	0	
49	0	1200.312	0	7	60	700	1161	9.0	6	1201.952	0	736607.641517	0	
50	1	1207.303	0	7	60	700	1161	9.0	4	1209.017	0	736607.641598	0	
51	1	1216.386	0	7	60	700	1161	9.0	6	1218.766	0	736607.641712	0	
52	1	1224.090	0	7	60	700	1161	9.0	4	1226.354	0	736607.641800	0	
53	0	1230.408	0	4	-30	700	1121	0.0	3	1231.390	0	736607.641857	0	
54	1	1237.593	1	4	-30	700	1121	0.0	2	1242.919	0	736607.641990	0	
55	1	1249.087	0	4	-30	700	1121	0.0	3	1250.832	0	736607.642082	0	
56	0	1255.369	0	7	60	700	1101	9.0	2	1260.561	0	736607.642195	0	
57	1	1270.626	0	7	60	700	1101	9.0	8	1280.603	0	736607.642427	0	
58	0	1286.421	0	2	-90	700	1121	4.5	2	1288.019	1	736607.642512	0	
59	0	1302.057	0	8	90	700	1181	4.5	6	1304.263	0	736607.642700	0	
60	1	1309.643	0	8	90	700	1181	4.5	8	1311.339	1	736607.642783	0	
61	0	1336.296	0	3	-60	700	1001	9.0	2	1338.293	0	736607.643095	0	
62	1	1343.431	0	3	-60	700	1001	9.0	2	1345.240	0	736607.643175	0	
63	1	1350.430	0	3	-60	700	1001	9.0	2	1351.842	0	736607.643251	0	
64	0	1355.462	0	4	-30	700	1081	0.0	3	1356.798	0	736607.643309	0	
65	1	1362.026	0	4	-30	700	1081	0.0	2	1363.833	0	736607.643390	0	
66	1	1369.122	0	4	-30	700	1081	0.0	2	1370.733	0	736607.643470	0	
67	0	1381.492	0	2	-90	700	1041	9.0	2	1387.265	1	736607.643662	0	
68	0	1404.599	1	8	90	700	1161	4.5	8	1411.516	1	736607.643942	0	
69	0	1445.772	0	8	90	700	1201	9.0	7	1448.278	0	736607.644368	0	
70	1	1453.638	0	8	90	700	1201	9.0	3	1455.605	0	736607.644452	0	
71	0	1487.954	0	4	-30	700	1021	9.0	2	1491.323	0	736607.644865	0	
